STID,Year,avgSAL,minSAL,maxSAL,stdWL,avgWL2MA,avgTMP,minTMP,perFLD,preVegIndex,preVegCover,curVegIndex,curVegCover
CRMS0557,2017,0.060247775,0.02,0.11,0.113253846,0.18989524,24.82313084,11.97,99.75571279,6,80.8,6,89.3
CRMS0557,2018,0.123388235,0.06,0.35,0.125926478,0.057739592,23.94256257,12.08,62.32754645,6,89.3,6,100
CRMS0557,2019,0.044659865,0,0.1,0.108705079,0.254129125,24.73913265,6.8,99.9999983,6,100,6,100
CRMS0557,2020,0.386802724,0,4.5,0.109249771,0.221984492,25.35394557,13.3,99.74489626,6,100,6,91.8
CRMS0557,2021,0.112859627,0,0.3,0.111773391,0.274499914,25.4946708,10.7,99.99999807,6,91.8,6,96.2
CRMS0560,2008,0.747146254,0.25,2.18,0.180898451,0.1404366,22.97145068,8.98,70.23809404,1,44.5,1,45.7
CRMS0560,2009,1.366641703,0.69,1.77,0.103470611,0.103022711,23.24652434,7.93,76.76080169,1,45.7,6,37.3
CRMS0560,2010,0.801061133,0.45,1.04,0.101696095,0.032502822,23.0967634,8.39,57.85123856,6,37.3,6,100
CRMS0560,2011,0.944333334,0.06,1.61,0.157782271,-0.120849053,22.82349149,12.36,27.56802674,6,100,6,91.4
CRMS0560,2012,0.801393804,0.49,1.04,0.071263027,0.21482671,23.02874467,13.7,99.72784318,6,91.4,6,86.4
CRMS0560,2013,0.580588347,0.36,0.95,0.060571476,0.207541145,22.38447234,10.61,99.9999983,6,86.4,6,81.7
CRMS0560,2014,0.499180271,0.29,0.84,0.135171477,0.277840647,21.99876532,7.57,99.60884184,6,81.7,6,100
CRMS0560,2015,0.306403063,0.2,0.41,0.072559007,0.40976239,22.40142348,9.12,99.9999983,6,100,6,84.6
CRMS0560,2016,0.172644558,0.08,0.25,0.145770632,0.539308714,23.19729251,12.98,99.9999983,6,84.6,6,100
CRMS0560,2017,0.162481294,0.06,0.37,0.128458746,0.483015523,22.56176702,13.63,99.9999983,6,100,6,73.2
CRMS0560,2018,0.163639454,0.1,0.23,0.138400387,0.258020405,21.91439114,14.19,99.9999983,6,73.2,6,100
CRMS0560,2019,0.100000001,0.1,0.1,0.09263152,0.457615938,22.03217691,9.2,99.9999983,6,100,6,100
CRMS0560,2020,0.10341895,0.1,0.2,0.10795665,0.44616063,22.28188467,11.6,99.9999983,6,100,6,100
CRMS0560,2021,0.108640927,0.1,0.2,0.107418005,0.451987656,22.20646368,9.6,99.9999983,6,100,6,100
CRMS0562,2009,4.214977878,1.31,7.74,0.215537174,0.11613881,26.15512678,13.16,71.44801648,6,74.6,6,58
CRMS0562,2010,3.814776978,0.68,8.77,0.116176888,-0.000318332,27.61327606,7.6,51.11413419,6,58,8,81.1
CRMS0562,2011,4.528440979,1.57,12.93,0.127205553,-0.058749163,27.92318877,16.48,35.39115586,8,81.1,8,87.5
CRMS0562,2012,0.995513608,0.2,3.48,0.134609824,0.171524645,27.12646598,14.24,85.86734548,8,87.5,6,54.6
CRMS0562,2013,2.012727805,0.11,7.95,0.092172522,0.117033467,25.87354944,9.49,94.57482832,6,54.6,4,39.5
CRMS0562,2014,1.382814626,0.4,5.24,0.111286385,0.144417143,25.96495239,8.94,87.29591688,4,39.5,4,37.9
CRMS0562,2015,0.571756554,0.12,4.85,0.150977771,0.192348357,25.88639948,10.65,92.24045849,4,37.9,4,38.5
CRMS0562,2016,0.479984692,0.08,1.51,0.214904241,0.350831539,25.71269559,16.03,98.46938608,4,38.5,4,63.1
CRMS0562,2017,0.405484693,0.09,2.11,0.170722387,0.298441032,26.04266836,14.44,97.39795753,4,63.1,4,64
CRMS0562,2018,2.171139457,0.14,7.32,0.178251129,0.116119418,26.81021429,15.67,71.47959062,4,64,6,80
CRMS0562,2019,0.534835859,0.1,4.2,0.13569057,0.3479004,25.35973804,8.8,99.9999983,6,80,4,38.4
CRMS0562,2020,3.313089183,0.7,14.2,0.076071273,0.218470994,26.52626598,15.5,99.99999768,4,38.4,4,65.3
CRMS0562,2021,1.003333339,0.2,2.9,0.156517578,0.344016048,27.18663263,14.7,99.99999807,4,65.3,4,31.7
CRMS0565,2008,0.941106699,0.37,4.93,0.23133538,0.10738578,26.00740257,11.04,64.01815997,6,61.3,6,83
CRMS0565,2009,1.769758489,0.67,3.9,0.141583969,0.1313632,23.45289217,11.91,72.84790621,6,83,2,65.2
CRMS0565,2010,0.812015503,0.2,2,0.104379147,0.028329997,24.39482289,9.4,64.96934494,2,65.2,6,74
CRMS0565,2011,1.236463224,0.5,2.5,0.156540935,-0.120958816,24.45016515,12.7,22.96850863,6,74,6,90.2
CRMS0565,2012,1.05833505,0.4,2,0.097184757,0.183348923,23.5102808,13.1,96.7494878,6,90.2,6,80.3
CRMS0565,2013,0.614890963,0.33,0.88,0.047666747,0.153555462,22.79301209,10.24,99.9999983,6,80.3,6,82.5
CRMS0565,2014,0.658273515,0.22,1.44,0.076794815,0.202602737,22.27442178,8.71,98.11224323,6,82.5,6,75.8
CRMS0565,2015,0.356098639,0.19,0.81,0.080327685,0.25463614,22.6645068,6.97,99.9999983,6,75.8,6,100
CRMS0565,2016,0.244779725,0.04,0.44,0.172533688,0.392608837,22.78570068,14.19,99.9999983,6,100,6,79.9
CRMS0565,2017,0.358959005,0.06,0.63,0.131054053,0.335755528,22.96954244,12.86,99.9999983,6,79.9,6,90.9
CRMS0565,2018,0.398027208,0.12,0.65,0.160928504,0.134452412,22.45013945,14.54,71.59863824,6,90.9,6,100
CRMS0565,2019,0.281201096,0.1,0.4,0.093957695,0.346287231,22.34962576,10.8,99.9999983,6,100,6,83.4
CRMS0565,2020,0.329846945,0.1,0.7,0.132179076,0.318861803,22.29193881,12.9,99.9999983,6,83.4,6,95
CRMS0565,2021,0.233955943,0.1,0.4,0.110744226,0.401631368,20.74738984,14.1,99.99999761,6,95,6,94.2
CRMS0567,2009,4.547554424,0.81,7.9,0.188328146,0.271502673,26.09427211,7.21,87.82312776,1,0.6,6,5.8
CRMS0567,2010,1.688037056,0.73,2.81,0.16412329,0.264445162,25.91552254,6.98,99.99999825,6,5.8,6,21.1
CRMS0567,2011,1.861356256,0.76,4.02,0.143524378,0.14489416,24.96233814,11.18,80.51575766,6,21.1,6,28
CRMS0567,2012,1.500118835,0.27,2.76,0.107671623,0.2556607,25.6464201,13.04,98.46356237,6,28,6,51.9
CRMS0567,2013,0.903493202,0.4,2.17,0.140745988,0.252407714,24.12567835,10.62,98.11074706,6,51.9,6,52.2
CRMS0567,2014,0.740196412,0.25,1.28,0.075248792,0.115594835,23.68399316,4.98,86.75085014,6,52.2,6,68
CRMS0567,2015,0.462665187,0.26,0.61,0.077601119,0.244661872,24.09527041,5.54,99.9999983,6,68,6,60.9
CRMS0567,2016,0.241404763,0.08,0.52,0.17995886,0.304401479,24.13988094,12.94,97.55101875,6,60.9,6,56.3
CRMS0567,2017,0.229910917,0.12,0.33,0.173167314,0.242134975,23.45498339,12.96,90.50434625,6,56.3,6,62.1
CRMS0567,2018,0.30114456,0.16,0.43,0.116334309,0.167176476,23.04979931,13.61,99.94897789,6,62.1,6,65
CRMS0567,2019,0.192735627,0.1,0.3,0.095780509,0.414815587,22.45427017,9,99.9999983,6,65,6,70.7
CRMS0567,2020,0.310750136,0.2,0.5,0.096914452,0.173324209,22.87758122,12.4,98.79251533,6,70.7,6,69.9
CRMS0567,2021,0.270147993,0.2,0.4,0.087728072,0.375885956,22.69220957,12.8,99.9999983,6,69.9,6,76.2
CRMS0568,2008,1.583548443,0.48,10.26,0.214082869,0.21933101,26.31759184,10.32,97.27752089,6,100,2,96.1
CRMS0568,2009,3.89454776,2.3,4.88,0.15289686,0.17628664,26.57796157,10.16,89.29804202,2,96.1,5,75.8
CRMS0568,2010,1.173279965,0.4,2.9,0.114746556,0.055025571,26.64128065,9.6,67.97531171,5,75.8,5,98.7
CRMS0568,2011,1.852745356,0.7,3,0.127812015,0.010083218,26.7278739,13.9,60.22921553,5,98.7,3,97.2
CRMS0568,2012,1.237638235,0.8,2.3,0.140404601,0.213482182,27.11621576,14.2,92.31818888,3,97.2,3,90.2
CRMS0568,2013,0.342573109,0.2,1.4,0,0,26.14801169,11.2,0,3,90.2,3,71.5
CRMS0568,2014,0.842981117,0.5,1.2,0.060890942,0.116068337,26.01713457,8.2,99.86411687,3,71.5,3,80
CRMS0568,2015,0.394348946,0.2,2,0.128208672,0.137579484,26.77904679,6.9,86.30815344,3,80,3,83.6
CRMS0568,2016,0.299106689,0.1,0.7,0.223031352,0.289569576,27.09710342,14.8,94.17001057,3,83.6,3,49.4
CRMS0568,2017,0.367930984,0.1,0.6,0.151238492,0.2234171,26.70752723,13.6,87.5621875,3,49.4,3,78.2
CRMS0568,2018,0.457283749,0.2,0.8,0.170550248,0.081856004,26.95887358,14.2,60.72888781,3,78.2,3,99.2
CRMS0568,2019,0.259499919,0.1,0.7,0.134841473,0.28111435,26.50506652,9.4,98.45313743,3,99.2,3,66.5
CRMS0568,2020,1.034458637,0.3,2.7,0.200401265,0.227103942,26.67683924,13.9,93.45434372,3,66.5,3,83.9
CRMS0568,2021,0.70570026,0.2,1.9,0.161964932,0.302784966,26.98787626,12.4,99.25069366,3,83.9,3,91.9
CRMS0570,2008,1.318124145,0.22,6.91,0.246968316,0.349863293,23.73234185,7.9,99.99999824,6,79.1,6,59.5
CRMS0570,2009,2.929524274,1.14,4.7,0.17616894,0.248386303,26.50055383,4.56,99.99999714,6,59.5,6,38.8
CRMS0570,2010,1.015273464,0.23,2.08,0.099472284,0.199605533,25.5173836,7.42,99.99999814,6,38.8,6,100
CRMS0570,2011,1.370292793,0.34,2.5,0.066081279,0.16062055,24.49286019,11.66,99.99999748,6,100,6,30
CRMS0570,2012,1.141881522,0.69,2.24,0.132807542,0.373525944,22.83763353,11.5,99.99999693,6,30,4,76.6
CRMS0570,2013,0.389425511,0.27,0.85,0.065475243,0.332036715,23.28481403,10.37,99.9999983,4,76.6,4,59.1
CRMS0570,2014,0.583941683,0.27,1.27,0.113625352,0.406188988,23.77753072,6.2,99.99999824,4,59.1,6,27.5
CRMS0570,2015,0.310027212,0.14,1.28,0.121072723,0.437141361,24.93164285,1.21,99.9999983,6,27.5,6,29.5
CRMS0570,2016,0.174724489,0.04,0.85,0.194874569,0.603605393,24.84488945,13.53,99.9999983,6,29.5,6,69.3
CRMS0570,2017,0.312727891,0.07,0.68,0.178246718,0.549698247,24.46136225,11.33,99.9999983,6,69.3,6,74.5
CRMS0570,2018,0.397646131,0.09,1.16,0.181539743,0.345687582,24.59087504,11.73,99.99999825,6,74.5,6,100
CRMS0570,2019,0.21311448,0,0.8,0.128485772,0.574237653,23.12068381,7.1,99.9999983,6,100,6,74.7
CRMS0570,2020,0.800000005,0.2,2.1,0.161321416,0.533428562,23.25231291,12.2,99.9999983,6,74.7,6,78.5
CRMS0570,2021,0.628338157,0.1,1.3,0.131776583,0.59956861,23.64245622,10.1,99.9999983,6,78.5,6,81.3
CRMS0571,2008,2.158398627,0.44,9.4,0.056015402,0.150506844,23.33111627,7.74,99.97981227,5,57.3,5,74.3
CRMS0571,2009,3.99561777,1.17,7.83,0.121071912,0.16621995,24.82927199,9.62,91.58019916,5,74.3,5,77.7
CRMS0571,2010,3.583386632,0.82,6.4,0.078770553,0.137519079,24.65188297,7.68,95.44520385,5,77.7,5,76.5
CRMS0571,2011,4.987771162,1.96,7.92,0.069388013,0.082398637,26.4150051,13.51,83.14625709,5,76.5,5,95.1
CRMS0571,2012,1.972974996,0.67,4.49,0.075562018,0.204275094,24.84130612,13.33,97.97618881,5,95.1,5,93
CRMS0571,2013,1.651906148,0.42,3.11,0.037787466,0.181796939,23.31108257,7.18,99.9999983,5,93,5,72.1
CRMS0571,2014,1.785982997,0.84,4.13,0.06475869,0.069574341,24.5102933,5.06,81.12645949,5,72.1,5,76
CRMS0571,2015,1.06593128,0.36,3.66,0.104410347,0.082454233,24.7324732,5.12,77.88739449,5,76,5,73.6
CRMS0571,2016,1.080324882,0.14,2.85,0.141649756,0.224355716,24.55979248,12.23,99.9999983,5,73.6,4,47.3
CRMS0571,2017,1.650057835,0.33,4.71,0.111417936,0.180789484,24.29685661,12.88,98.29902878,4,47.3,4,63.7
CRMS0571,2018,1.511651357,0.45,2.64,0.115354552,0.09263888,25.30538606,13.24,83.1972775,4,63.7,4,71.7
CRMS0571,2019,1.021550642,0.4,1.9,0.116213616,0.216249131,24.12135276,6.7,96.79855941,4,71.7,5,60.5
CRMS0571,2020,2.228945582,0.4,8.6,0.17305948,0.208210435,23.9430272,12.4,97.00680107,5,60.5,5,88.4
CRMS0571,2021,1.453903721,0.5,4.2,0.104758085,0.232471048,25.21689063,11.3,96.70011742,5,88.4,5,66.5
CRMS0572,2008,2.505422141,0.58,9.91,0.237396205,0.262483038,25.09295872,8.32,95.08833052,6,67.9,6,99.3
CRMS0572,2009,2.689420784,0.2,7.03,0.146943503,0.292880423,26.65426335,6.35,96.01237374,6,99.3,6,81.9
CRMS0572,2010,1.573323977,0.63,2.75,0.095790998,0.070107782,25.3835925,7.45,77.27755978,6,81.9,6,63.9
CRMS0572,2011,1.344647629,0.53,2.95,0.081649636,0.060226972,23.36108769,10.45,76.47732303,6,63.9,6,100
CRMS0572,2012,1.067196491,0.57,1.83,0.102076331,0.188975481,24.10133934,11.08,95.03063147,6,100,6,93.4
CRMS0572,2013,0.757353455,0.38,1.14,0.042811563,0.164059074,23.25208529,8.28,99.9999983,6,93.4,6,55.3
CRMS0572,2014,0.736481291,0.26,1.47,0.076266148,0.170043669,22.32601189,5.82,96.00339973,6,55.3,6,77.3
CRMS0572,2015,0.451153255,0.3,0.76,0.094475779,0.182817474,22.56117879,5.67,99.9999983,6,77.3,6,84.5
CRMS0572,2016,0.335974489,0.05,0.57,0.152233943,0.31456459,22.98135374,12.06,99.9999983,6,84.5,6,60.3
CRMS0572,2017,0.289501702,0.05,0.5,0.113730897,0.280850029,22.52881974,12.15,99.9999983,6,60.3,6,79.1
CRMS0572,2018,0.458323293,0.14,0.93,0.135980277,0.159434484,22.45983816,12.89,89.56791032,6,79.1,6,98.6
CRMS0572,2019,0.243826538,0.1,0.4,0.099245662,0.321556741,21.90666666,10.4,99.9999983,6,98.6,6,89.6
CRMS0572,2020,0.245490136,0.2,0.4,0.131605449,0.284860378,22.48420695,12.6,99.9999983,6,89.6,6,85.9
CRMS0572,2021,0.164994049,0,0.2,0.094888219,0.336873886,22.42818506,11.1,99.9999983,6,85.9,6,90.5
CRMS0574,2008,1.00981753,0.14,5.16,0.211047559,0.178854438,26.03785955,10.99,96.25085044,6,70.5,1,46.4
CRMS0574,2009,2.643653152,0.94,5.16,0.159203885,0.168288296,26.36585743,10.31,82.20869422,1,46.4,5,45.2
CRMS0574,2010,1.057193662,0.11,2,0.098679364,0.048654923,26.62958666,10.11,62.77223952,5,45.2,5,98.6
CRMS0574,2011,1.76325608,0.71,2.53,0.077083019,0.028132562,25.81795946,14.52,57.00658512,5,98.6,5,100
CRMS0574,2012,0.776234803,0.14,2.24,0.136774976,0.18969549,26.86782253,15.04,92.45865723,5,100,5,82.8
CRMS0574,2013,0.340911391,0.06,1.19,0.088217244,0.132088728,26.1423739,10.52,97.30651044,5,82.8,6,28.1
CRMS0574,2014,0.667813137,0.21,1.27,0.113074771,0.145299172,25.80379509,8.24,87.14893469,6,28.1,6,75.6
CRMS0574,2015,0.2605902,0.09,2.28,0.142439148,0.21007393,25.95484855,7.8,98.99777062,6,75.6,6,78
CRMS0574,2016,0.209032536,0.03,0.71,0.225519809,0.357033139,26.97666896,15.08,98.36460495,6,78,6,68.1
CRMS0574,2017,0.215178571,0.05,1.09,0.174083249,0.297008006,26.35240987,14.42,98.33333166,6,68.1,6,82
CRMS0574,2018,0.569606608,0.09,1.72,0.172352604,0.115341884,26.86333106,14.86,72.63283255,6,82,6,100
CRMS0574,2019,0.306209598,0,2.1,0.143729389,0.340301059,26.29700578,9.2,99.9999983,6,100,6,74.4
CRMS0574,2021,0.460854037,0.1,1.8,0.138011558,0.393932306,26.24362028,13.2,99.99999779,6,80.5,6,77.9
CRMS0575,2008,0,0,0,0.199314421,0.165820562,0,0,68.88217349,6,52.7,1,100
CRMS0575,2009,0,0,0,0.091883576,0.26582248,0,0,99.99999765,1,100,4,28
CRMS0575,2010,0,0,0,0.124383493,0.085766132,0,0,75.03225645,4,28,6,70.5
CRMS0575,2012,0.518974488,0.19,0.81,0.087938071,0.232255008,24.76566158,15.71,99.13265138,6,100,4,51.1
CRMS0575,2013,0.597089535,0.35,1.11,0.108410667,0.183625594,24.83826425,12.06,99.99999804,4,51.1,6,48.2
CRMS0575,2014,0.830380955,0.6,1.03,0.066383605,0.256857293,24.57856804,8.44,99.9999983,6,48.2,4,59.2
CRMS0575,2015,0.769688467,0.32,1.2,0.149724941,0.276274038,24.33207823,10.66,99.9999983,4,59.2,4,60.3
CRMS0575,2016,0.487763225,0.1,0.84,0.148819623,0.497685838,24.93726871,14.96,99.9999983,4,60.3,4,64.1
CRMS0575,2017,0.397693875,0.15,0.57,0.120846693,0.466238823,24.81653571,16.06,99.9999983,4,64.1,6,19.5
CRMS0575,2018,0.477869046,0.25,0.8,0.096494926,0.279655711,25.28569897,16.22,99.9999983,6,19.5,6,76.3
CRMS0575,2019,0.364689851,0.1,0.6,0.104970031,0.431397921,24.42359248,12.6,99.9999983,6,76.3,1,69.1
CRMS0575,2020,0.511709564,0.3,1.2,0.139755424,0.330530637,25.0222942,13.6,99.9999983,1,69.1,6,91.5
CRMS0575,2021,0.32937575,0.1,0.6,0.136207947,0.430703293,24.71415206,12.1,99.9999983,6,91.5,6,90
CRMS0576,2008,8.296511749,2.89,19.12,0.228424143,0.109771558,26.10924634,7.1,65.61755588,5,91.8,5,95.9
CRMS0576,2009,7.346774962,2.84,16.95,0.129032595,0.093461458,26.32760163,7.1,73.31178647,5,95.9,5,78.5
CRMS0576,2010,5.822763783,1.91,15.96,0.124792062,0.1015746,25.98939795,7.03,81.92176731,5,78.5,5,94.6
CRMS0576,2011,6.376306811,1.46,13.9,0.068838206,0.066893574,26.28576983,12.11,81.09703036,5,94.6,5,98.8
CRMS0576,2012,3.326509532,0.98,6.44,0.065620552,0.136287837,25.25338188,11.87,97.81537593,5,98.8,5,81.5
CRMS0576,2013,2.683170397,0.88,8.75,0.07708046,0.126071453,25.23545473,7.14,97.07433072,5,81.5,5,73.6
CRMS0576,2014,3.559696709,1.22,6.59,0.069557815,0.051556772,25.00039183,5.44,77.05391942,5,73.6,3,100
CRMS0576,2015,2.837076469,1.43,6.69,0.13076413,0.066158759,25.5265626,10.84,63.71448503,3,100,3,18.5
CRMS0576,2016,2.582833816,1.08,4.27,0.128928,0.206341255,24.85383333,16.08,97.70407997,3,18.5,3,17
CRMS0576,2017,2.160959665,0.59,3.23,0.105361723,0.172059859,25.15656458,17.38,98.4518527,3,17,3,88.7
CRMS0576,2018,2.437232052,0.65,3.94,0.142547678,0.121040394,25.72154985,16.69,82.11976723,3,88.7,3,100
CRMS0576,2019,3.062789117,1.3,4.7,0.08824526,0.225695639,24.25613945,13.7,99.9999983,3,100,3,80.3
CRMS0576,2020,5.09330828,1.3,16.8,0.087872004,0.159782626,24.69182324,14.6,99.99999767,3,80.3,3,79.8
CRMS0576,2021,2.59503401,0.8,7.1,0.125915642,0.215511962,26.29664966,11.2,98.06558404,3,79.8,3,90.2
CRMS0580,2008,4.648950805,1.75,13.08,0.198428835,0.083144681,26.57452789,8.28,66.37546345,5,81.4,5,76
CRMS0580,2009,6.350567114,3,9.4,0.135736641,0.03175358,26.65524515,8.65,53.26864056,5,76,5,53
CRMS0580,2010,5.698919946,1.5,10.5,0.137977086,0.042520828,26.73104749,6.3,59.21481126,5,53,5,34.2
CRMS0580,2011,6.108501116,3,8,0.101831293,0.009062408,27.24802077,13.9,44.68084996,5,34.2,5,78
CRMS0580,2012,3.127169363,1.42,4.91,0.10583533,0.058255127,27.26121829,12.41,72.92836357,5,78,5,89.1
CRMS0580,2013,2.465586058,0.78,4.95,0.132361825,0.096606645,26.56810942,6.77,76.9047606,5,89.1,5,79.5
CRMS0580,2014,3.4258273,1.41,6.57,0.130598572,-0.034327306,26.05992588,5.24,39.46597693,5,79.5,5,66
CRMS0580,2015,2.431886053,0.71,6.3,0.137017859,-0.010897688,27.08663606,3.36,44.21768632,5,66,5,81.4
CRMS0580,2016,1.38778571,0.23,3.01,0.139187324,0.115927466,27.22089796,11.36,79.42176736,5,81.4,5,80.6
CRMS0580,2017,1.89366497,0.21,4.48,0.135275895,0.082880563,26.35187416,12.81,72.7040804,5,80.6,5,71.7
CRMS0580,2018,2.790724613,1.39,6.51,0.148068971,0.04854793,27.16855587,12.77,59.15277205,5,71.7,5,90.7
CRMS0580,2019,1.07321429,0.5,2.8,0.120648634,0.15632487,26.53239795,5.9,90.83333179,5,90.7,5,90.9
CRMS0580,2020,3.545587464,0.9,12.2,0.190321462,0.15309325,26.24979743,12.6,83.14250338,5,90.9,5,85.3
CRMS0580,2021,1.833937019,0.6,6.8,0.11812104,0.195817973,28.0886808,15.8,96.97468415,5,85.3,5,91.5
CRMS0581,2007,7.951690768,1.8,26.08,0.097041703,0.12117809,25.80013608,8.33,89.67511329,12,72,8,18.8
CRMS0581,2008,13.74803581,3.16,28.74,0.18477246,0.103225066,25.6521014,5.91,95.55847318,8,18.8,9,46.1
CRMS0581,2009,11.74597142,4.72,27.32,0.106689598,0.075585525,26.61963081,4.98,69.87070313,9,46.1,9,69.1
CRMS0581,2010,14.46227062,3.98,27.3,0.169681912,0.076377223,28.10844468,14.93,57.29687991,9,69.1,9,72
CRMS0581,2011,13.14783839,2.29,29.94,0.106537067,-0.013965105,27.08543503,11.84,53.9917403,9,72,9,59.3
CRMS0581,2012,13.18809189,1.48,29.07,0.083059497,0.140239492,27.30620136,12.52,93.31721052,9,59.3,8,56.2
CRMS0581,2013,13.73596534,1.83,26.6,0.054983456,0.084470944,26.58985082,7.28,92.45282844,8,56.2,9,57.6
CRMS0581,2014,13.29716683,2.12,31.15,0.106320651,0.02958969,26.90015877,8.87,57.78768853,9,57.6,8,32
CRMS0581,2015,13.91909261,1.98,30.43,0.089566751,0.030051155,27.19756123,2.42,62.29591731,8,32,9,48.2
CRMS0581,2016,9.029790583,0.74,26.17,0.133279592,0.240575507,27.11062132,10.21,95.74246979,9,48.2,9,89.2
CRMS0581,2017,11.19561126,1.34,25.49,0.156320628,0.179655973,26.15258775,11.89,85.65368134,9,89.2,9,71.3
CRMS0581,2018,15.94090987,0.86,29.92,0.146758842,0.105972843,27.18116157,12.44,69.28571311,9,71.3,9,74
CRMS0581,2019,6.510804834,1.2,19.1,0.112631994,0.206554148,26.72567636,4.9,88.80380996,9,74,9,60.5
CRMS0581,2020,9.828018278,2.3,25.3,0.060052275,0.184918899,26.09789515,11.9,99.99999723,9,60.5,10,74.3
CRMS0581,2021,12.58117326,3.2,27.5,0.192869869,0.237082765,26.5172749,8.8,90.69130577,10,74.3,8,65.5
CRMS0583,2008,4.09443538,1.62,11.7,0.26657456,0.113081448,25.65505134,12.26,68.05948888,5,97.1,5,89.6
CRMS0583,2009,4.782097293,2.7,8.03,0.140034923,0.026605582,26.11533254,12.18,48.17145691,5,89.6,5,99.8
CRMS0583,2010,4.485990816,1.41,7.64,0.11940055,-0.163570642,26.85100868,10.68,4.67766619,5,99.8,5,97.5
CRMS0583,2011,5.75074528,3.49,8.95,0.161424032,-0.226684706,26.71060311,16,0.261460689,5,97.5,5,83.8
CRMS0583,2012,1.537727662,0.88,2.78,0.125842096,0.09106542,25.6426417,15.1,77.97446676,5,83.8,5,78.4
CRMS0583,2013,1.026929706,0.44,1.8,0.08031017,0.022385234,24.18641745,10.77,65.59523698,5,78.4,5,93.5
CRMS0583,2014,2.321758498,1.17,4.46,0.084627464,-0.003418166,24.23333503,7.52,54.94897866,5,93.5,5,86
CRMS0583,2015,1.334619832,0.85,1.8,0.113044129,0.05279193,24.20253741,8.48,59.94897857,5,86,5,100
CRMS0583,2016,0.882367752,0.17,1.5,0.199176094,0.207180128,23.60065135,16.53,85.40816181,5,100,5,86.3
CRMS0583,2017,0.592833816,0.17,0.86,0.158220385,0.148928785,22.45459433,14.89,76.30549283,5,86.3,4,100
CRMS0583,2018,3.667285717,0.6,9.64,0.168739557,-0.034660944,24.45492517,14.18,39.57482926,4,100,5,96
CRMS0583,2019,0.85088902,0.4,1.4,0.128288555,0.158189852,23.51490052,11.7,86.63037784,5,96,5,90
CRMS0583,2020,0.967299768,0.5,17.4,0.079710629,0.00801896,25.20601827,14.8,52.44851139,5,90,5,99.6
CRMS0583,2021,5.047277983,2.2,10.2,0.164439294,0.161445218,25.34698877,14.8,83.15753516,5,99.6,5,66
CRMS0584,2007,4.751863135,0.75,16.86,0.119925416,0.006762556,26.60364703,6.52,49.69366832,12,87.2,5,49.2
CRMS0584,2008,8.269319493,1.15,25.71,0.232747316,0.048795996,26.33056982,7.15,45.05868268,5,49.2,5,71.6
CRMS0584,2009,7.838902459,2.52,18.2,0.133912935,0.00548163,26.36489029,2.38,48.86885442,5,71.6,5,73
CRMS0584,2010,12.15733573,1.65,22.36,0.143023164,-0.030539094,26.44068196,4.86,37.94217623,5,73,11,71.3
CRMS0584,2011,10.08305924,1.99,24.23,0.095858571,-0.057566767,26.69118028,9.65,25.27210841,11,71.3,11,62.3
CRMS0584,2012,4.863849554,1.02,19.13,0.107507409,0.0567436,26.89390136,10.13,69.99999881,11,62.3,11,56.6
CRMS0584,2013,3.518426792,1.13,9.42,0.063632426,-0.08523421,26.41686721,7.99,16.56744316,11,56.6,8,50.7
CRMS0584,2014,6.375426874,2.3,16.12,0.098842441,-0.032557357,26.02913264,4.93,36.47959122,8,50.7,5,79.5
CRMS0584,2015,3.265516409,0.81,8.16,0.120574963,0.002006532,24.58042498,2.86,43.49112309,5,79.5,5,96
CRMS0584,2017,1.109416145,0.25,2.4,0.155806077,0.223340717,25.39072968,9.88,97.06498661,8,65.5,5,95
CRMS0584,2018,2.603635079,0.33,6.33,0.162758819,0.174592688,25.44419522,12.44,81.7078953,5,95,5,100
CRMS0584,2019,2.111674607,0.9,4.2,0.10106294,0.162558379,23.34625595,13.4,92.97762939,5,100,5,100
CRMS0584,2020,3.636708356,0.5,17.5,0.222703963,0.049919943,24.59094619,12.6,45.06233831,5,100,5,85.8
CRMS0584,2021,3.29454081,1.1,8.8,0.139650418,0.129671458,26.36768708,12.2,85.81632507,5,85.8,8,93.7
CRMS0587,2008,5.754088434,0.59,16.65,0.238416392,0.225153375,25.5800034,8.88,99.9999983,4,100,4,81.8
CRMS0587,2009,4.910605211,1.74,8.57,0.120134576,0.105112829,26.68623128,9.84,73.73953191,4,81.8,5,100
CRMS0587,2010,8.727409221,0.81,19.38,0.10616804,0.042455768,24.52427054,5.89,64.01815936,5,100,4,19.5
CRMS0587,2011,5.558211026,2.99,8.86,0.080640412,-0.007322825,25.82109864,4.33,48.89624544,4,19.5,5,100
CRMS0587,2012,1.933055457,0.37,5.36,0.121861867,0.20760572,22.97981968,12.02,90.45593585,5,100,5,100
CRMS0587,2013,4.216566033,0.27,15.81,0.044893119,0.185443644,23.04217526,8.43,99.9999983,5,100,5,92.7
CRMS0587,2014,2.428934487,0.4,5.81,0.177624212,-0.078718459,24.29802041,6.09,56.79386489,5,92.7,5,93.5
CRMS0587,2015,1.208720218,0.24,6.03,0.09466272,0.059527248,22.79876,6.7,71.4237103,5,93.5,5,89.4
CRMS0587,2016,1.67456185,0.21,5.64,0.203891922,0.281828202,22.81579787,12.36,97.15889593,5,89.4,5,85.3
CRMS0587,2017,0.705624573,0.27,1.29,0.192182003,0.181739307,24.00165703,13.84,81.15004966,5,85.3,5,100
